Gene,C,Z,Pval,FDR
Gm19705,-0.0008603465839751689,-0.040757257,0.5162552926977789,0.7306504138684476
Pde4c,-0.0006376763333879545,-0.04243001,0.5169220471956645,0.7306504138684476
Inca1,-0.00023956603442103265,-0.04295022,0.5171293922178677,0.7306504138684476
Wif1,-0.0004026992197740944,-0.04295832,0.5171326201847863,0.7306504138684476
Mnda,-0.0009250176235470402,-0.043336686,0.5172834261584374,0.7306504138684476
Map1b,-0.000817468039539534,-0.045674752,0.518215256283669,0.7306504138684476
Sox15,-0.000817468039539534,-0.045674752,0.518215256283669,0.7306504138684476
Ddit4l,-0.0003208840744054609,-0.05022805,0.5200296711877813,0.7306504138684476
Eno4,-0.0003208840744054609,-0.05022805,0.5200296711877813,0.7306504138684476
Cpeb4,-0.0007650309555373252,-0.05053347,0.5201513607752541,0.7306504138684476
1700055N04Rik,-0.0003829738333216999,-0.050605066,0.5201798870902791,0.7306504138684476
Calml4,-0.0012781534816975024,-0.050851174,0.5202779435609075,0.7306504138684476
Lyve1,-0.0008707088938147726,-0.051089488,0.5203728937801245,0.7306504138684476
Cyp2u1,-0.000527540146710587,-0.052316017,0.5208615546422837,0.7306504138684476
Oxtr,-0.0003676336145714388,-0.05255428,0.5209564768928323,0.7306504138684476
Gm5483,-0.0008386538574920435,-0.05325839,0.5212369831493417,0.7306504138684476
Dpep2,-0.0014188881961316466,-0.054936357,0.5219054164853595,0.7306504138684476
Mir142,-0.0006331256167288306,-0.05549819,0.5221292141390897,0.7306504138684476
Srcin1,-0.0006031524598696069,-0.05570403,0.5222112059469877,0.7306504138684476
Ppap2a,-0.0007128615033283528,-0.058171872,0.5231941371889096,0.7306504138684476
Blk,-0.00021256529667972493,-0.05868915,0.523400149638019,0.7306504138684476
Mrgpra2a,-0.0010814491072043528,-0.059580643,0.5237551820803853,0.7306504138684476
Il22ra2,-0.0010814491072043528,-0.059580643,0.5237551820803853,0.7306504138684476
Pigp,-0.0008815645568612678,-0.05967676,0.5237934587938431,0.7306504138684476
Pou3f1,-0.00038444911618042577,-0.05979924,0.5238422341736924,0.7306504138684476
Tgfb2,-0.0004771023339245973,-0.06113102,0.5243725671831696,0.7306504138684476
1700123M08Rik,-0.0008731700357759933,-0.061231215,0.5244124646270933,0.7306504138684476
Gp1ba,-0.000523977276778848,-0.06185226,0.5246597577372014,0.7306504138684476
Gipc2,-0.0002681094689573783,-0.061911028,0.5246831573151864,0.7306504138684476
Irg1,-0.0009972453475440713,-0.06321839,0.5252037004844922,0.7306504138684476
Zcchc4,-0.0005986462629596937,-0.06447701,0.5257047944335967,0.7306504138684476
Alox12,-0.0005986462629596937,-0.06447701,0.5257047944335967,0.7306504138684476
Ank3,-0.0005708108120808447,-0.06484859,0.5258527219658805,0.7306504138684476
Tslp,-0.0007885570138690457,-0.065034874,0.5259268831234845,0.7306504138684476
Dnahc1,-0.000656814641179182,-0.06572044,0.52619980017199,0.7306504138684476
Wnt4,-0.0009710615245462618,-0.06660575,0.5265522146669745,0.7306504138684476
Twist1,-0.0003113760343623394,-0.06688802,0.5266645746108605,0.7306504138684476
Nrbp2,-0.0004175880718211421,-0.06744882,0.526887796429797,0.7306504138684476
Lingo3,-0.0004175880718211421,-0.06744882,0.526887796429797,0.7306504138684476
Gm2848,-0.0003837042213088385,-0.06926965,0.5276125081329762,0.7306504138684476
Rhd,-0.0008162011256634358,-0.06965051,0.5277640827093295,0.7306504138684476
Stfa1,-0.0007781141099951796,-0.070725136,0.5281917421571762,0.7306504138684476
Camk4,-0.0003059721536196097,-0.07379481,0.5294131723878831,0.7306504138684476
Ctsk,-0.0013031460933253243,-0.07446158,0.5296784442384397,0.7306504138684476
Capn3,-0.0006839730822433812,-0.07575605,0.5301934089498054,0.7306504138684476
Chi3l1,-0.0013539667152417615,-0.076119706,0.5303380687621995,0.7306504138684476
1700057G04Rik,-0.00036704893571564725,-0.07645646,0.5304720227446326,0.7306504138684476
Gm4013,-0.001251322865231132,-0.0771714,0.5307564034389165,0.7306504138684476
4933408B17Rik,-0.0006137963589249103,-0.077467255,0.530874080270041,0.7306504138684476
Tspan8,-0.0002678742091710802,-0.07780275,0.531007519551506,0.7306504138684476
Rbm11,-0.001120661712332001,-0.07931818,0.5316102271157408,0.7306504138684476
Ch25h,-0.00039269440224552895,-0.07972942,0.5317737710869082,0.7306504138684476
Gm20139,-0.0003016358689244679,-0.07975812,0.5317851842390594,0.7306504138684476
Serpine1,-0.0006270938058613747,-0.0807941,0.5321971512446015,0.7306504138684476
Adam8,-0.00044348764560652555,-0.08114748,0.532337665528025,0.7306504138684476
Aldh1a2,-0.0003538121367067041,-0.08140298,0.5324392602765696,0.7306504138684476
Edn3,-0.0006312604024788088,-0.08168548,0.5325515888485436,0.7306504138684476
Tespa1,-0.00050473890938873,-0.081904426,0.5326386426721735,0.7306504138684476
Prss30,-0.0005004254628593142,-0.08217074,0.5327445294898691,0.7306504138684476
Syt5,-0.0006006407423907194,-0.082294784,0.532793849134306,0.7306504138684476
Aff2,-0.0016703475625510736,-0.08242343,0.5328449989598617,0.7306504138684476
Nlrp12,-0.0016703475625510736,-0.08242343,0.5328449989598617,0.7306504138684476
Cpa6,-0.0008828078453849631,-0.08438178,0.5336235540687255,0.7306504138684476
Patl2,-0.0004925725576804343,-0.084709726,0.5337539183422748,0.7306504138684476
Cxcl11,-0.0007023158859752487,-0.08473945,0.5337657325738888,0.7306504138684476
Apoe,-0.0007643663846158631,-0.08512496,0.5339189772508867,0.7306504138684476
Ccdc176,-0.0004394565124874978,-0.08664475,0.5345230514180183,0.7306504138684476
Pnkd,-0.0005272129495079758,-0.08965099,0.5357177177608335,0.7306504138684476
Dapk2,-0.0006532159646108835,-0.09347178,0.5372356162560641,0.7306504138684476
Pdzd3,-0.0008162797643432681,-0.09372149,0.5373347992295144,0.7306504138684476
Fsip1,-0.001000376567986287,-0.09391134,0.537410208105587,0.7306504138684476
Fosb,-0.001528234565757069,-0.094658926,0.5377071281866217,0.7306504138684476
Gm15401,-0.001528234565757069,-0.094658926,0.5377071281866217,0.7306504138684476
Mfap1b,-0.001362503052908154,-0.09466359,0.5377089805607776,0.7306504138684476
Cmya5,-0.0005505510215807339,-0.095062114,0.5378672549182698,0.7306504138684476
Ptpn14,-0.0010087056345473584,-0.09575608,0.5381428484781914,0.7306504138684476
Hoxb8,-0.0007660736789012365,-0.096425764,0.538408784730674,0.7306504138684476
Actr3b,-0.0004287504549655817,-0.09737044,0.5387838900054484,0.7306504138684476
Pls1,-0.0004292696986675723,-0.09814705,0.5390922361454622,0.7306504138684476
Clec1b,-0.002074223424390675,-0.09863409,0.5392855975899578,0.7306504138684476
Gm9926,-0.0009610564654137623,-0.09912007,0.5394785326980804,0.7306504138684476
Atp2c2,-0.0005282997437541575,-0.099469505,0.53961725045894,0.7306504138684476
Mmp9,-0.0014177496857713402,-0.09964033,0.5396850636481797,0.7306504138684476
Ehhadh,-0.001305323157618399,-0.09976102,0.5397329711014819,0.7306504138684476
Gm6583,-0.0005311785690849379,-0.1017937,0.5405397864163759,0.7306504138684476
Tph1,-0.00040655691707998013,-0.10261114,0.5408641992323996,0.7306504138684476
Wnk2,-0.0004137045980209915,-0.10268582,0.5408938345711348,0.7306504138684476
Ltbp1,-0.000522934264628163,-0.10310351,0.5410595907632737,0.7306504138684476
Cd59b,-0.0006129770972202334,-0.10352334,0.5412261853667315,0.7306504138684476
Apol10b,-0.0009722987526076969,-0.10744261,0.5427810738675092,0.7306504138684476
Crispld2,-0.0004876535181117409,-0.10780946,0.5429265813373485,0.7306504138684476
Gm4827,-0.0003535026870139211,-0.107891046,0.5429589398473286,0.7306504138684476
Il5ra,-0.0009274053607013751,-0.10841909,0.5431683708203587,0.7306504138684476
Cd59a,-0.00027076053987644925,-0.10963869,0.5436520376645118,0.7306504138684476
Hao1,-0.001131597778540043,-0.10998295,0.5437885525794015,0.7306504138684476
Prickle3,-0.0005278983090129864,-0.11282317,0.5449146270382514,0.7306504138684476
D930048N14Rik,-0.0011803505585430384,-0.11335548,0.5451256330747309,0.7306504138684476
Cd4,-0.00048520207495948784,-0.11362514,0.545232520815328,0.7306504138684476
Tgtp2,-0.00053610924975294,-0.11558111,0.5460077327514825,0.7306504138684476
Adm,-0.0006570801812285943,-0.117714904,0.5468532214961019,0.7306504138684476
Gna12,-0.001441820499467066,-0.11808026,0.5469979672263369,0.7306504138684476
Penk,-0.001441820499467066,-0.11808026,0.5469979672263369,0.7306504138684476
Per2,-0.0010241506231233495,-0.11819703,0.5470442289328178,0.7306504138684476
H2-Q10,-0.0012564876096009506,-0.11861584,0.5472101436055395,0.7306504138684476
Slc6a4,-0.002161976962556304,-0.11905861,0.5473855386709084,0.7306504138684476
Loxl2,-0.0007877703414583678,-0.11911418,0.5474075527894765,0.7306504138684476
Tspan33,-0.0005446373259967603,-0.12002413,0.5477679833225808,0.7306504138684476
1600029D21Rik,-0.0014059977372647343,-0.120571546,0.5479847964076426,0.7306504138684476
Trim9,-0.0017325694339422493,-0.12078909,0.5480709534556896,0.7306504138684476
C130060C02Rik,-0.0007102442673666546,-0.12141526,0.5483189337084464,0.7306504138684476
Ntng1,-0.00038535148590110964,-0.1228563,0.5488895531831033,0.7306504138684476
Cadm4,-0.0005252723558475016,-0.12300883,0.5489499480529387,0.7306504138684476
Nlrp6,-0.0005161329090061998,-0.12520738,0.5498203123714643,0.7306504138684476
Dmd,-0.000524510867493248,-0.12641245,0.5502972767332153,0.7306504138684476
Sec31b,-0.00043390764552000613,-0.12952319,0.5515281608908976,0.7306504138684476
Slc41a2,-0.000862921614160992,-0.13003391,0.551730201035202,0.7306504138684476
1700007K13Rik,-0.0004094761336793767,-0.1313221,0.5522397453446128,0.7306504138684476
Epg5,-0.000881141706532317,-0.1329424,0.5528805303286906,0.7306504138684476
Tpsb2,-0.0006028164734056583,-0.13311893,0.5529503367988083,0.7306504138684476
Gm10416,-0.0005614875508904244,-0.13424061,0.55339384375732,0.7306504138684476
Rtn1,-0.00045352458260313226,-0.1350529,0.5537149771429342,0.7306504138684476
G6pc,-0.0017644149123118766,-0.13509905,0.553733220695801,0.7306504138684476
Gramd1c,-0.0007414198938126493,-0.13511354,0.5537389464500032,0.7306504138684476
Eppk1,-0.0013982473151181586,-0.13518931,0.553768900444409,0.7306504138684476
Gm6623,-0.0012652262328342748,-0.13593763,0.554064706878097,0.7306504138684476
Card11,-0.0006252230621070533,-0.13601573,0.554095576361385,0.7306504138684476
Ces2g,-0.0016846317170112646,-0.13625425,0.5541898555399892,0.7306504138684476
Spata1,-0.0017468669872661177,-0.13668491,0.5543600709623213,0.7306504138684476
Zfp551,-0.0005053953282049531,-0.13787854,0.5548317933834273,0.7306504138684476
Smpd3,-0.0007169825543541878,-0.13801968,0.5548875683816338,0.7306504138684476
4931417G12Rik,-0.0008017139660805228,-0.1388405,0.5552119038673342,0.7306504138684476
Clock,-0.0006108850115762959,-0.13958952,0.5555078386441156,0.7306504138684476
Osbpl10,-0.0003843826528443738,-0.14011493,0.5557154090219283,0.7306504138684476
Dnaaf1,-0.0010023170622760938,-0.14095594,0.556047625196325,0.7306504138684476
5730559C18Rik,-0.000581296333733852,-0.14322035,0.5569419207960311,0.7306504138684476
2410066E13Rik,-0.0006724997033216245,-0.14442578,0.5574178694746329,0.7306504138684476
Setbp1,-0.0008170343931717606,-0.14526428,0.5577488931314988,0.7306504138684476
Dopey1,-0.0010775762312226094,-0.14546353,0.557827544376406,0.7306504138684476
Gpr4,-0.0008581078269377366,-0.14591925,0.5580074319221096,0.7306504138684476
Rusc2,-0.0006061813305897429,-0.14748442,0.558625162536965,0.7306504138684476
Ccl2,-0.0009373295439742284,-0.14831924,0.5589545857464102,0.7306504138684476
Rasd1,-0.0011016749712922614,-0.14993784,0.5595931707564089,0.7306504138684476
Ankrd37,-0.0008997196950360129,-0.15055095,0.5598350204223975,0.7306504138684476
Ppap2b,-0.0019906485750160966,-0.15154569,0.5602273636167865,0.7306504138684476
Smurf1,-0.0008117030237523024,-0.15289703,0.5607602610011224,0.7306504138684476
Chst15,-0.0009493488193141494,-0.15295808,0.5607843333104425,0.7306504138684476
Apol9a,-0.0008737612300697747,-0.15305342,0.5608219249123051,0.7306504138684476
Gucy1a3,-0.0012670887148228207,-0.1531973,0.5608786579322804,0.7306504138684476
9930111J21Rik2,-0.0009746375331341758,-0.15333575,0.5609332452447802,0.7306504138684476
Icos,-0.0010460181300940114,-0.15436631,0.5613395437633059,0.7306504138684476
Rsph9,-0.0009036858483663413,-0.15650922,0.5621841740906915,0.7306504138684476
Rpp25,-0.0009807975366282202,-0.15701386,0.5623830388653784,0.7306504138684476
4930415F15Rik,-0.000604968593643449,-0.15702397,0.5623870199931877,0.7306504138684476
Smtnl1,-0.00035731329804872074,-0.15709788,0.5624161442758866,0.7306504138684476
Col5a1,-0.002215782294114286,-0.15715048,0.5624368716340191,0.7306504138684476
Art3,-0.0010182770939495048,-0.15741386,0.5625406526411371,0.7306504138684476
Id3,-0.001528874267458847,-0.15810305,0.5628122008831719,0.7306504138684476
Serpinb2,-0.0016284631466135374,-0.15865909,0.5630312626446592,0.7306504138684476
6030419C18Rik,-0.0014312631426332374,-0.15909125,0.5632015086932519,0.7306504138684476
D6Ertd527e,-0.0003399174626454182,-0.16229627,0.5644637222494886,0.7306504138684476
Il2ra,-0.00138796400533165,-0.16245699,0.5645270020721176,0.7306504138684476
Serpinc1,-0.0014148402371420106,-0.16255331,0.5645649245859471,0.7306504138684476
Wnt9a,-0.00023871136191195482,-0.16362979,0.5649887022275395,0.7306504138684476
Rbm20,-0.0013561760632401847,-0.16495948,0.5655120605233883,0.7306504138684476
Scn3b,-0.0004951044744986938,-0.16576032,0.5658272142900637,0.7306504138684476
Tmem35,-0.0006330807822140549,-0.16813461,0.5667613108650318,0.7306504138684476
Rian,-0.0003094394286996457,-0.17075528,0.5677919038423578,0.7306504138684476
Tmem25,-0.0019260438256670663,-0.17087628,0.5678394757184053,0.7306504138684476
Ccdc84,-0.00170648508049851,-0.17110446,0.567929185866336,0.7306504138684476
Trim7,-0.0020737149957142918,-0.17134503,0.5680237605772779,0.7306504138684476
Itgax,-0.0017304184473097871,-0.17188545,0.5682362055365728,0.7306504138684476
Kpna7,-0.00040807111165476836,-0.17301883,0.5686816859096494,0.7306504138684476
Lurap1,-0.0006468638366844142,-0.17561266,0.5697008714735278,0.7306504138684476
Chl1,-0.00047842488336399667,-0.17595613,0.5698357960996168,0.7306504138684476
Gm16907,-0.0014577518185937156,-0.17834923,0.5707756394289573,0.7306504138684476
Trap1a,-0.00269131588549545,-0.17869027,0.5709095450214517,0.7306504138684476
Gp5,-0.0013941322723651287,-0.17938645,0.5711828656476121,0.7306504138684476
Zbtb4,-0.0009871994373656775,-0.18097836,0.5718077182614695,0.7306504138684476
Rbp4,-0.0021717933694473265,-0.18114427,0.5718728304981102,0.7306504138684476
Fam71e1,-0.0008175334417992693,-0.18244834,0.5723845546938353,0.7306504138684476
Fhl1,-0.0006528370810396821,-0.18272322,0.5724924038531276,0.7306504138684476
Riiad1,-0.0016228527102862787,-0.18482494,0.5733168286051363,0.7306504138684476
Padi1,-0.0004826976402034749,-0.19142433,0.5759034181239132,0.7306504138684476
Amigo2,-0.002275582782346832,-0.19387448,0.5768629160702063,0.7306504138684476
Klrd1,-0.0011110618194550995,-0.19411898,0.5769586384631771,0.7306504138684476
Zfp180,-0.0016838876052282885,-0.19709736,0.5781243257643369,0.7306504138684476
C330013E15Rik,-0.002263190661857148,-0.19795033,0.5784580385298947,0.7306504138684476
Kcnab3,-0.0027737018659643557,-0.19823548,0.5785695861497536,0.7306504138684476
C1qc,-0.0014111651087904758,-0.19846202,0.5786582030218966,0.7306504138684476
4930599N23Rik,-0.0003700271836849263,-0.19989659,0.5792192708742918,0.7306504138684476
Cgnl1,-0.0014871731435870058,-0.20581147,0.581530909670909,0.7306504138684476
Gm13032,-0.0009890147975924457,-0.20774709,0.5822867751732511,0.7306504138684476
Lynx1,-0.0012642085406330758,-0.2085613,0.5826046383458093,0.7306504138684476
Cdkn2b,-0.0005456547940436967,-0.20917779,0.5828452758511153,0.7306504138684476
E030002O03Rik,-0.0012652687453617805,-0.2122693,0.5840515300486528,0.7306504138684476
Syngr3,-0.0008554024855522921,-0.21267734,0.5842106805857384,0.7306504138684476
Kcne3,-0.00330626671494407,-0.21336737,0.5844797863465381,0.7306504138684476
Elavl4,-0.00029502951885025235,-0.21409251,0.5847625409320204,0.7306504138684476
A330023F24Rik,-0.0007828042022783585,-0.21555032,0.5853308572302611,0.7306504138684476
Dlk2,-0.0006772687825002642,-0.21647802,0.5856924217462642,0.7306504138684476
Cd163,-0.0006294584711294725,-0.2170313,0.5859080238451111,0.7306504138684476
Alas2,-0.0010734575123880858,-0.21809824,0.5863237149258284,0.7306504138684476
Tnni1,-0.0006722417645159016,-0.2193465,0.5868099264778254,0.7306504138684476
C1qtnf4,-0.0006344220473483901,-0.21979056,0.5869828652099256,0.7306504138684476
Dnahc2,-0.000875959639503006,-0.21983774,0.5870012368916057,0.7306504138684476
Bcl2a1a,-0.003187596486677482,-0.22043003,0.5872318705729606,0.7306504138684476
Rhbdl2,-0.0005074794986069733,-0.22349557,0.5884250858066431,0.7306504138684476
Atp8b5,-0.000851225202860902,-0.22423853,0.5887141478594745,0.7306504138684476
Klf5,-0.002031058242056545,-0.22533509,0.5891406987002893,0.7306504138684476
Dnase1l3,-0.001314670106303442,-0.22631711,0.5895226032270799,0.7306504138684476
Gm4262,-0.0012653249330813418,-0.22992097,0.5909234088324051,0.7306504138684476
Nat8l,-0.0010880530922057184,-0.23023133,0.5910439909896521,0.7306504138684476
Mark1,-0.0014135002385146122,-0.23053622,0.5911624400382589,0.7306504138684476
Cadm1,-0.0009571292746648034,-0.23134813,0.5914778197121849,0.7306504138684476
Ppbp,-0.0009362770462208818,-0.23172727,0.5916250761746298,0.7306504138684476
Cxcl2,-0.0007367088507241726,-0.23178838,0.5916488093912069,0.7306504138684476
Ccpg1,-0.001327516544277461,-0.23222438,0.5918181266693875,0.7306504138684476
Akr1c18,-0.0013488492623039074,-0.23242389,0.5918956010129734,0.7306504138684476
Nanos3,-0.0015006252571927356,-0.23496647,0.5928826218055707,0.7306504138684476
Crb3,-0.000436879540698044,-0.23582162,0.5932144544053619,0.7306504138684476
Crabp2,-0.000475284312497517,-0.23722775,0.593759946444952,0.7306504138684476
Cd200r3,-0.002571232491682504,-0.2379702,0.5940478975859529,0.7306504138684476
Glb1,-0.0013818308383037562,-0.23910558,0.5944881433452472,0.7306504138684476
Mfsd2b,-0.002229019762611975,-0.24043287,0.59500265188688,0.7306504138684476
Dpys,-0.0004570729494373627,-0.24153145,0.5954283765266664,0.7306504138684476
Cpn1,-0.0019319881089984948,-0.24275933,0.5959040792192735,0.7306504138684476
Arhgef17,-0.0011407677800779096,-0.24329028,0.5961097313624267,0.7306504138684476
Darc,-0.0011913102396220703,-0.24455719,0.5966003413246276,0.7306504138684476
Hpgd,-0.0016326278278751142,-0.24672472,0.5974393648074038,0.7306504138684476
BC051142,-0.0015048340496381406,-0.24945192,0.5984943862632996,0.7306504138684476
Zfp503,-0.0016462837500071184,-0.24988042,0.5986600865152725,0.7306504138684476
Myom1,-0.000817408244126198,-0.25137645,0.5992384633052863,0.7306504138684476
Txk,-0.002326742469165947,-0.25269058,0.5997463374513479,0.7306504138684476
B930041F14Rik,-0.001126450099926535,-0.2529448,0.5998445642185296,0.7306504138684476
5830416I19Rik,-0.0020589701722949663,-0.25417614,0.6003202584669396,0.7306504138684476
Slfn1,-0.0031626414400483093,-0.25627515,0.6011308068710776,0.7306504138684476
Gja5,-0.0028101787194285857,-0.25692356,0.6013811072480583,0.7306504138684476
Kbtbd13,-0.0013888666000603028,-0.25777635,0.6017102410359195,0.7306504138684476
Arl10,-0.0018409745735670359,-0.2584883,0.6019849603014773,0.7306504138684476
Sytl1,-0.0029763031433877665,-0.2593561,0.602319755262766,0.7306504138684476
Bhlhe41,-0.0006268178454481901,-0.25939438,0.6023345162873978,0.7306504138684476
A530064D06Rik,-0.002548287908764433,-0.26022395,0.6026544863728837,0.7306504138684476
A430035B10Rik,-0.0028028010785086264,-0.26195547,0.6033221132286023,0.7306504138684476
Ube2e1,-0.00046023432463235817,-0.26214993,0.6033970731007795,0.7306504138684476
Mrpl23,-0.00028556827301257353,-0.26245442,0.6035144393722397,0.7306504138684476
9330182L06Rik,-0.0010166489687930477,-0.26429752,0.6042246625766705,0.7306504138684476
C030013G03Rik,-0.001313427281088391,-0.26514226,0.604550064172886,0.7306504138684476
Foxo3,-0.0009923138455864096,-0.26537007,0.6046378050942882,0.7306504138684476
Enox1,-0.0003974050417719223,-0.26619345,0.60495488618337,0.7306504138684476
Nwd1,-0.0020241251542265698,-0.26663116,0.605123417699819,0.7306504138684476
Igj,-0.0020460451424006466,-0.26702458,0.6052748807667959,0.7306504138684476
Igf2,-0.0006178032054894399,-0.26728386,0.6053746924382617,0.7306504138684476
Kctd15,-0.00034549500138758517,-0.26919916,0.6061117877253511,0.7306504138684476
Cdh5,-0.0013118805766743537,-0.27106425,0.6068291921857915,0.7306504138684476
Prune2,-0.0017396876130199063,-0.275776,0.608639940361586,0.7306504138684476
Htr7,-0.0024416320224749924,-0.2766582,0.6089787172493129,0.7306504138684476
Tnfrsf4,-0.001679420425856263,-0.27685708,0.6090550742657499,0.7306504138684476
S1pr1,-0.001740992927021957,-0.28175965,0.610936093570893,0.7306504138684476
Inadl,-0.0009652673818275032,-0.28191224,0.61099459706486,0.7306504138684476
Il17ra,-0.0019037008841987684,-0.28276697,0.6113222614773035,0.7306504138684476
Kctd11,-0.003190421157723523,-0.28407767,0.6118245720519544,0.7306504138684476
2610307P16Rik,-0.0014977203264820126,-0.28452244,0.6119949816902783,0.7306504138684476
Gzmc,-0.0017872922550633027,-0.28462377,0.6120338015628071,0.7306504138684476
Cdh23,-0.001798649099824509,-0.28557932,0.6123998292672925,0.7306504138684476
Ttc12,-0.0008374603208010198,-0.28645912,0.6127367494774647,0.7306504138684476
Rgs8,-0.0009011105566671527,-0.2866668,0.6128162735968617,0.7306504138684476
Tmem181c-ps,-0.0007648589006021435,-0.28732902,0.6130697971310554,0.7306504138684476
St6galnac5,-0.0009474922246554236,-0.28735697,0.6130804983693284,0.7306504138684476
Yap1,-0.0006996002695645304,-0.28855622,0.6135394981628222,0.7306504138684476
D630041G03Rik,-0.0019358675154261466,-0.2888123,0.6136374941375361,0.7306504138684476
Kif3c,-0.0025327673361538855,-0.28897166,0.6136984685406454,0.7306504138684476
D130017N08Rik,-0.0019449905442228972,-0.29093254,0.6144485415737496,0.7306504138684476
Rprm,-0.0010109824476266357,-0.2910737,0.6145025267990808,0.7306504138684476
Fcer2a,-0.0013045118667119257,-0.29136735,0.6146148094167514,0.7306504138684476
Gt(ROSA)26Sor,-0.003184364416252986,-0.2925439,0.615064595567685,0.7306504138684476
Fam129a,-0.001724902997856172,-0.29255497,0.6150688331537386,0.7306504138684476
BC025920,-0.002077862057661804,-0.2955522,0.6162139565673905,0.7306504138684476
Otub2,-0.0015148594763228593,-0.2972398,0.616858284809979,0.7306504138684476
Islr,-0.0014789103786880242,-0.29875308,0.6174357743085243,0.7306504138684476
Nrn1l,-0.0023460141541018853,-0.2999002,0.617873360619185,0.7306504138684476
Bace2,-0.0004136810111567951,-0.30160466,0.6185232717915724,0.7306504138684476
E230008N13Rik,-0.0021626147464315834,-0.30477062,0.6197295697620184,0.7306504138684476
Nudt17,-0.0004662259665393873,-0.30593535,0.6201730660883856,0.7306504138684476
Cda,-0.0023524708478899433,-0.3061808,0.6202665067689762,0.7306504138684476
Hist1h1d,-0.0017238003427768765,-0.3068094,0.6205057718285437,0.7306504138684476
Clip2,-0.0034458061043238304,-0.30711886,0.6206235497061983,0.7306504138684476
Alpk2,-0.0020689387369882584,-0.3077057,0.6208468591164857,0.7306504138684476
Nit1,-0.0023515342232334306,-0.30798224,0.6209520753516264,0.7306504138684476
Bc1,-0.0010705852488956552,-0.3096888,0.6216011921591206,0.7306504138684476
Zc3h6,-0.0025743072207127017,-0.3099093,0.621685040098677,0.7306504138684476
Il4,-0.001470248896245247,-0.31138286,0.6222452087650677,0.7306504138684476
Sema4c,-0.0027443662220523646,-0.3127335,0.6227584294836384,0.7306504138684476
Klra2,-0.004165851547747949,-0.3128328,0.6227961537615503,0.7306504138684476
Boll,-0.00031997860194475576,-0.3135839,0.6230814594128523,0.7306504138684476
Mesp2,-0.0012347537953316325,-0.31404525,0.6232566644369524,0.7306504138684476
I830012O16Rik,-0.0007771166513902339,-0.3141924,0.6233125481433188,0.7306504138684476
Cpt1c,-0.0011361930002009321,-0.3152827,0.6237264913846333,0.7306504138684476
Spred3,-0.0016217764712687889,-0.3159462,0.6239783247553041,0.7306504138684476
Plscr3,-0.0036709441138062246,-0.31664127,0.6242420919583639,0.7306504138684476
Dhrs2,-0.0003521920861707398,-0.31790254,0.6247205652615522,0.7306504138684476
Espn,-0.0011553821884783457,-0.31819975,0.6248332902320514,0.7306504138684476
Bbs12,-0.0017123852039960608,-0.31880036,0.6250610473510974,0.7306504138684476
Ermap,-0.001112080854690737,-0.31922236,0.625221049100239,0.7306504138684476
Robo4,-0.0008070884697763008,-0.3194176,0.6252950652177565,0.7306504138684476
Sucnr1,-0.0006185255866851774,-0.3196818,0.6253952185889491,0.7306504138684476
Beta-s,-0.0011479138379745647,-0.3236476,0.6268975724849465,0.7318532746656842
Snai1,-0.001152205987887188,-0.32887527,0.6288750177180384,0.7331882185610987
Chga,-0.001638456357417246,-0.32954216,0.6291270336302639,0.7331882185610987
Popdc2,-0.0015716780472062018,-0.33092535,0.6296495616451899,0.7331882185610987
Trib2,-0.0026446892116711567,-0.33274302,0.6303358631326839,0.7331882185610987
Igfbp6,-0.002789247522442198,-0.33293745,0.6304092499385158,0.7331882185610987
9530082P21Rik,-0.0024695449303955967,-0.33498538,0.6311819408735593,0.7333579271210163
Ceacam10,-0.0010614335367410599,-0.3358358,0.6315026594653197,0.7333579271210163
Tgfb3,-0.0007244508986327542,-0.3422596,0.633922226617386,0.7353146356329711
Synpo,-0.0012299177931542136,-0.34477684,0.6348689267783036,0.7353146356329711
Pawr,-0.0006279434222973595,-0.34540632,0.6351055381058521,0.7353146356329711
Pbld2,-0.0016022644387654517,-0.34711656,0.6357481233994338,0.7353146356329711
Zcchc24,-0.002112093726588575,-0.34735116,0.6358362411742724,0.7353146356329711
Ttc29,-0.0024130061997765908,-0.34889096,0.6364144140089406,0.7353146356329711
Ctsw,-0.0012317523959077803,-0.34961337,0.636685561628636,0.7353146356329711
Col1a2,-0.0016794422678925198,-0.3522395,0.6376706680564056,0.7353146356329711
Atp2a1,-0.0033868671174327493,-0.35247326,0.6377583152146172,0.7353146356329711
Niacr1,-0.00250492495042241,-0.35458905,0.6385512578301424,0.7353146356329711
Abca4,-0.0020279628073839712,-0.355083,0.6387362898117778,0.7353146356329711
P2rx1,-0.0015543117330350405,-0.3554873,0.6388877163606886,0.7353146356329711
Gm5124,-0.0023605688469028902,-0.35764354,0.6396949565600956,0.7353696724603301
Sox5,-0.0023062984142102607,-0.35973355,0.6404768006108428,0.7353696724603301
Fbn1,-0.0011786020032206236,-0.35992017,0.640546584957576,0.7353696724603301
Espnl,-0.003523706536171071,-0.3614109,0.6411038443473875,0.7353696724603301
Fam83e,-0.0023887628131415827,-0.3624705,0.6414997706179261,0.7353696724603301
Zfp939,-0.0007999428332615833,-0.36382318,0.6420049722708201,0.7353696724603301
Cxcl9,-0.0029396364333748285,-0.36450854,0.6422608508826656,0.7353696724603301
Prdm1,-0.0014176111190435487,-0.37116405,0.6447423275676125,0.7372490883534945
